FPrate,Sensivity[Mean],Sensivity[Lower bound],Sensivity[Upper bound]
4.927655266,0.928740561,0.908403337,0.947639465
4.928442844,0.928743124,0.908403337,0.947639465
4.929230423,0.928743124,0.908403337,0.947639465
4.930018002,0.928743124,0.908403337,0.947639465
4.930805581,0.928743124,0.908403337,0.947639465
4.931593159,0.928744674,0.908403337,0.947639465
4.932380738,0.928744674,0.908403337,0.947639465
4.933168317,0.928744674,0.908403337,0.947639465
4.933955896,0.928744674,0.908403337,0.947639465
4.934743474,0.928748190,0.908403337,0.947639465
4.935531053,0.928748190,0.908403337,0.947639465
4.936318632,0.928749859,0.908403337,0.947639465
4.937106211,0.928750753,0.908403337,0.947639465
4.937893789,0.928750753,0.908403337,0.947639465
4.938681368,0.928752422,0.908403337,0.947639465
4.939468947,0.928756475,0.908403337,0.947639465
4.940256526,0.928756475,0.908403337,0.947639465
4.941044104,0.928757310,0.908403337,0.947639465
4.941831683,0.928759038,0.908403337,0.947639465
4.942619262,0.928760767,0.908403337,0.947639465
4.943406841,0.928760767,0.908403337,0.947639465
4.944194419,0.928760767,0.908403337,0.947639465
4.944981998,0.928767264,0.908403337,0.948416293
4.945769577,0.928767264,0.908403337,0.948416293
4.946557156,0.928769827,0.908403337,0.948416293
4.947344734,0.928774297,0.908403337,0.948416293
4.948132313,0.928774297,0.908403337,0.948416293
4.948919892,0.928776026,0.908403337,0.948416293
4.949707471,0.928776026,0.908403337,0.948416293
4.950495050,0.928776026,0.908403337,0.948416293
4.951282628,0.928776026,0.908403337,0.948416293
4.952070207,0.928777695,0.908403337,0.948416293
4.952857786,0.928778589,0.908403337,0.948416293
4.953645365,0.928778589,0.908403337,0.948416293
4.954432943,0.928778589,0.908403337,0.948416293
4.955220522,0.928781331,0.908403337,0.948416293
4.956008101,0.928781331,0.908403337,0.948416293
4.956795680,0.928782940,0.908403337,0.948416293
4.957583258,0.928783834,0.908491373,0.948416293
4.958370837,0.928783834,0.908491373,0.948416293
4.959158416,0.928783834,0.908491373,0.948416293
4.959945995,0.928785503,0.908491373,0.948416293
4.960733573,0.928786397,0.908491373,0.948416293
4.961521152,0.928786397,0.908491373,0.948416293
4.962308731,0.928787291,0.908491373,0.948416293
4.963096310,0.928792417,0.908491373,0.948416293
4.963883888,0.928792417,0.908491373,0.948416293
4.964671467,0.928792417,0.908491373,0.948416293
4.965459046,0.928794205,0.908491373,0.948416293
4.966246625,0.928794205,0.908491373,0.948416293
4.967034203,0.928794205,0.908491373,0.948416293
4.967821782,0.928794205,0.908491373,0.948416293
4.968609361,0.928795040,0.908491373,0.948416293
4.969396940,0.928795040,0.908491373,0.948416293
4.970184518,0.928799570,0.908491373,0.948416293
4.970972097,0.928801179,0.908491373,0.948416293
4.971759676,0.928801179,0.908491373,0.948416293
4.972547255,0.928801179,0.908491373,0.948416293
4.973334833,0.928801179,0.908491373,0.948416293
4.974122412,0.928802013,0.908491373,0.948416293
4.974909991,0.928802013,0.908491373,0.948416293
4.975697570,0.928802967,0.908491373,0.948416293
4.976485149,0.928811669,0.908491373,0.948416293
4.977272727,0.928811669,0.908491373,0.948416293
4.978060306,0.928815067,0.908491373,0.948416293
4.978847885,0.928816736,0.908491373,0.948416293
4.979635464,0.928816736,0.908491373,0.948416293
4.980423042,0.928818464,0.908491373,0.948416293
4.981210621,0.928820193,0.908491373,0.948416293
4.981998200,0.928821921,0.908491373,0.948416293
4.982785779,0.928821921,0.908491373,0.948416293
4.983573357,0.928823650,0.908491373,0.948416293
4.984360936,0.928826153,0.908491373,0.948416293
4.985148515,0.928826153,0.908491373,0.948416293
4.985936094,0.928826153,0.908491373,0.948416293
4.986723672,0.928832710,0.908491373,0.948416293
4.987511251,0.928832710,0.908491373,0.948416293
4.988298830,0.928832710,0.908491373,0.948416293
4.989086409,0.928834319,0.908491373,0.948416293
4.989873987,0.928834319,0.908491373,0.948416293
4.990661566,0.928834319,0.908491373,0.948416293
4.991449145,0.928836048,0.908491373,0.948416293
4.992236724,0.928841770,0.908491373,0.948416293
4.993024302,0.928841770,0.908491373,0.948416293
4.993811881,0.928845227,0.908491373,0.948416293
4.994599460,0.928849459,0.908491373,0.948416293
4.995387039,0.928849459,0.908491373,0.948416293
4.996174617,0.928851187,0.908491373,0.948416293
4.996962196,0.928853691,0.908491373,0.948416293
4.997749775,0.928854465,0.908491373,0.948416293
4.998537354,0.928854465,0.908491373,0.948416293
4.999324932,0.928857028,0.908491373,0.948416293
5.000112511,0.928863883,0.908491373,0.948416293
5.000900090,0.928863883,0.908491373,0.948416293
5.001687669,0.928868294,0.908491373,0.948416293
5.002475248,0.928870738,0.908491373,0.948416293
5.003262826,0.928870738,0.908491373,0.948416293
5.004050405,0.928873301,0.908491373,0.948416293
5.004837984,0.928875923,0.908491373,0.948416293
5.005625563,0.928875923,0.908491373,0.948416293
5.006413141,0.928880274,0.908491373,0.948416293
5.007200720,0.928885520,0.908491373,0.948416293
5.007988299,0.928887129,0.908491373,0.948416293
5.008775878,0.928887129,0.908491373,0.948416293
5.009563456,0.928892374,0.908491373,0.948416293
5.010351035,0.928894103,0.908491373,0.948416293
5.011138614,0.928894103,0.908491373,0.948416293
5.011926193,0.928897440,0.908491373,0.948416293
5.012713771,0.928899169,0.908491373,0.948416293
5.013501350,0.928899169,0.908491373,0.948416293
5.014288929,0.928900003,0.908491373,0.948416293
5.015076508,0.928900003,0.908491373,0.948416293
5.015864086,0.928901732,0.908491373,0.948416293
5.016651665,0.928901732,0.908491373,0.948416293
5.017439244,0.928905308,0.908491373,0.948416293
5.018226823,0.928908825,0.908491373,0.948416293
5.019014401,0.928908825,0.908491373,0.948416293
5.019801980,0.928919077,0.908491373,0.948416293
5.020589559,0.928919077,0.908491373,0.948416293
5.021377138,0.928919077,0.908491373,0.948416293
5.022164716,0.928921640,0.908491373,0.948416293
5.022952295,0.928923488,0.908491373,0.948416293
5.023739874,0.928923488,0.908491373,0.948416293
5.024527453,0.928923488,0.908491373,0.948416293
5.025315032,0.928926170,0.908491373,0.948416293
5.026102610,0.928928733,0.908491373,0.948416293
5.026890189,0.928928733,0.908491373,0.948416293
5.027677768,0.928934097,0.908491373,0.948416293
5.028465347,0.928939283,0.908491373,0.948416293
5.029252925,0.928939283,0.908491373,0.948416293
5.030040504,0.928946137,0.908491373,0.948416293
5.030828083,0.928948581,0.908491373,0.948416293
5.031615662,0.928952038,0.908491373,0.948416293
5.032403240,0.928952038,0.908491373,0.948416293
5.033190819,0.928957164,0.908491373,0.948416293
5.033978398,0.928962350,0.908491373,0.948416293
5.034765977,0.928962350,0.908491373,0.948416293
5.035553555,0.928963244,0.908491373,0.948416293
5.036341134,0.928971946,0.908491373,0.948416293
5.037128713,0.928971946,0.908491373,0.948416293
5.037916292,0.928975344,0.908491373,0.948416293
5.038703870,0.928979754,0.908491373,0.948416293
5.039491449,0.928982198,0.908491373,0.948416293
5.040279028,0.928982198,0.908491373,0.948416293
5.041066607,0.928982198,0.908491373,0.948416293
5.041854185,0.928983867,0.908491373,0.948416293
5.042641764,0.928983867,0.908491373,0.948416293
5.043429343,0.928988159,0.908491373,0.948416293
5.044216922,0.928989887,0.908491373,0.948416293
5.045004500,0.928989887,0.908491373,0.948416293
5.045792079,0.928989887,0.908491373,0.948416293
5.046579658,0.928994119,0.908491373,0.948416293
5.047367237,0.928994119,0.908491373,0.948416293
5.048154815,0.928994119,0.908491373,0.948416293
5.048942394,0.928997576,0.908491373,0.948479712
5.049729973,0.928997576,0.908491373,0.948479712
5.050517552,0.928997576,0.908491373,0.948479712
5.051305131,0.929003000,0.908491373,0.948479712
5.052092709,0.929009020,0.908491373,0.948479712
5.052880288,0.929009020,0.908491373,0.948479712
5.053667867,0.929014146,0.908491373,0.948479712
5.054455446,0.929014981,0.908491373,0.948479712
5.055243024,0.929014981,0.908491373,0.948479712
5.056030603,0.929014981,0.908491373,0.948479712
5.056818182,0.929015815,0.908491373,0.948479712
5.057605761,0.929025173,0.908491373,0.948479712
5.058393339,0.929025173,0.908491373,0.948479712
5.059180918,0.929026842,0.908491373,0.948479712
5.059968497,0.929031193,0.908491373,0.948479712
5.060756076,0.929031193,0.908491373,0.948479712
5.061543654,0.929037094,0.908491373,0.948479712
5.062331233,0.929043114,0.908491373,0.948479712
5.063118812,0.929043949,0.908491373,0.948479712
5.063906391,0.929043949,0.908491373,0.948479712
5.064693969,0.929048240,0.908491373,0.948479712
5.065481548,0.929050028,0.908491373,0.948479712
5.066269127,0.929050028,0.908491373,0.948479712
5.067056706,0.929054320,0.908491373,0.948479712
5.067844284,0.929058731,0.908491373,0.948479712
5.068631863,0.929058731,0.908491373,0.948479712
5.069419442,0.929060280,0.908491373,0.948479712
5.070207021,0.929064572,0.908491373,0.948479712
5.070994599,0.929067314,0.908491373,0.948479712
5.071782178,0.929067314,0.908491373,0.948479712
5.072569757,0.929075956,0.908491373,0.948479712
5.073357336,0.929083467,0.908491373,0.948479712
5.074144914,0.929083467,0.908491373,0.948479712
5.074932493,0.929088652,0.908491373,0.948479712
5.075720072,0.929089427,0.908491373,0.948479712
5.076507651,0.929089427,0.908491373,0.948479712
5.077295230,0.929090261,0.908491373,0.948479712
5.078082808,0.929094613,0.908491373,0.948479712
5.078870387,0.929095387,0.908491373,0.948479712
5.079657966,0.929095387,0.908491373,0.948479712
5.080445545,0.929102182,0.908491373,0.948479712
5.081233123,0.929105580,0.908491373,0.948479712
5.082020702,0.929105580,0.908491373,0.948479712
5.082808281,0.929107308,0.908491373,0.948479712
5.083595860,0.929117322,0.908491373,0.948479712
5.084383438,0.929117322,0.908491373,0.948479712
5.085171017,0.929124117,0.908491373,0.948479712
5.085958596,0.929129243,0.908491373,0.948479712
5.086746175,0.929142356,0.908491373,0.948479712
5.087533753,0.929142356,0.908491373,0.948479712
5.088321332,0.929149866,0.908491373,0.948479712
5.089108911,0.929150701,0.908491373,0.948479712
5.089896490,0.929150701,0.908491373,0.948479712
5.090684068,0.929156780,0.908491373,0.948479712
5.091471647,0.929164410,0.908491373,0.948479712
5.092259226,0.929164410,0.908491373,0.948479712
5.093046805,0.929179132,0.908491373,0.948479712
5.093834383,0.929185092,0.908491373,0.948479712
5.094621962,0.929189444,0.908491373,0.948479712
5.095409541,0.929189444,0.908491373,0.948479712
5.096197120,0.929196298,0.908491373,0.948479712
5.096984698,0.929197848,0.908491373,0.948479712
5.097772277,0.929197848,0.908491373,0.948479712
5.098559856,0.929204464,0.908491373,0.948479712
5.099347435,0.929212272,0.908491373,0.948479712
5.100135014,0.929212272,0.908491373,0.948479712
5.100922592,0.929219961,0.908491373,0.948479712
5.101710171,0.929224253,0.908491373,0.948479712
5.102497750,0.929227650,0.908491373,0.948479712
5.103285329,0.929227650,0.908491373,0.948479712
5.104072907,0.929236352,0.908491373,0.948479712
5.104860486,0.929243088,0.908491373,0.948479712
5.105648065,0.929243088,0.908491373,0.948479712
5.106435644,0.929246604,0.908491373,0.948479712
5.107223222,0.929248214,0.908491373,0.948479712
5.108010801,0.929248214,0.908491373,0.948479712
5.108798380,0.929256082,0.908491373,0.948479712
5.109585959,0.929266214,0.908491373,0.948479712
5.110373537,0.929267824,0.908491373,0.948479712
5.111161116,0.929267824,0.908491373,0.948479712
5.111948695,0.929273844,0.908491373,0.948479712
5.112736274,0.929278314,0.908491373,0.948479712
5.113523852,0.929278314,0.908491373,0.948479712
5.114311431,0.929288566,0.908939004,0.948479712
5.115099010,0.929302275,0.908939004,0.948479712
5.115886589,0.929302275,0.908939004,0.948479712
5.116674167,0.929307461,0.908939004,0.948479712
5.117461746,0.929311633,0.908939004,0.948479712
5.118249325,0.929323435,0.908939004,0.948479712
5.119036904,0.929323435,0.908939004,0.948479712
5.119824482,0.929332137,0.908939004,0.948479712
5.120612061,0.929336429,0.908939004,0.948479712
5.121399640,0.929336429,0.908939004,0.948479712
5.122187219,0.929339945,0.908939004,0.948479712
5.122974797,0.929341674,0.908939004,0.948479712
5.123762376,0.929341674,0.908939004,0.948479712
5.124549955,0.929346800,0.908939004,0.948479712
5.125337534,0.929353774,0.908939004,0.948479712
5.126125113,0.929353774,0.908939004,0.948479712
5.126912691,0.929358125,0.908939004,0.948479712
5.127700270,0.929358125,0.908939004,0.948479712
5.128487849,0.929359913,0.908939004,0.948479712
5.129275428,0.929359913,0.908939004,0.948479712
5.130063006,0.929365218,0.908939004,0.948479712
5.130850585,0.929368675,0.908939004,0.948479712
5.131638164,0.929368675,0.908939004,0.948479712
5.132425743,0.929371178,0.908939004,0.948479712
5.133213321,0.929374516,0.908939004,0.948479712
5.134000900,0.929374516,0.908939004,0.948479712
5.134788479,0.929378033,0.908939004,0.948479712
5.135576058,0.929379761,0.908939004,0.948479712
5.136363636,0.929384053,0.908939004,0.948479712
5.137151215,0.929384053,0.908939004,0.948479712
5.137938794,0.929389417,0.908939004,0.948479712
5.138726373,0.929393709,0.908939004,0.948479712
5.139513951,0.929393709,0.908939004,0.948479712
5.140301530,0.929402232,0.908939004,0.948497832
5.141089109,0.929405630,0.908939004,0.948497832
5.141876688,0.929405630,0.908939004,0.948497832
5.142664266,0.929414213,0.908939004,0.948497832
5.143451845,0.929420829,0.908939004,0.948497832
5.144239424,0.929423332,0.908939004,0.948497832
5.145027003,0.929423332,0.908939004,0.948497832
5.145814581,0.929431081,0.908939004,0.948825479
5.146602160,0.929434419,0.908939004,0.948825479
5.147389739,0.929434419,0.908939004,0.948825479
5.148177318,0.929443836,0.908939004,0.948825479
5.148964896,0.929447234,0.908939004,0.948825479
5.149752475,0.929447234,0.908939004,0.948825479
5.150540054,0.929454207,0.908939004,0.948825479
5.151327633,0.929460227,0.908939004,0.948825479
5.152115212,0.929472685,0.908939004,0.948825479
5.152902790,0.929472685,0.908939004,0.948825479
5.153690369,0.929475069,0.908939004,0.948825479
5.154477948,0.929479301,0.908939004,0.948825479
5.155265527,0.929479301,0.908939004,0.948825479
5.156053105,0.929486215,0.908939004,0.949180305
5.156840684,0.929488719,0.908939004,0.949180305
5.157628263,0.929488719,0.908939004,0.949180305
5.158415842,0.929493904,0.908939004,0.949180305
5.159203420,0.929497242,0.908939004,0.949180305
5.159990999,0.929501593,0.908939004,0.949180305
5.160778578,0.929501593,0.908939004,0.949180305
5.161566157,0.929506719,0.908939004,0.949180305
5.162353735,0.929509223,0.908939004,0.949180305
5.163141314,0.929509223,0.908939004,0.949180305
5.163928893,0.929515064,0.908939004,0.949180305
5.164716472,0.929520309,0.908939004,0.949180305
5.165504050,0.929520309,0.908939004,0.949180305
5.166291629,0.929530799,0.908939004,0.949180305
5.167079208,0.929536760,0.908939004,0.949180305
5.167866787,0.929549813,0.908939004,0.949180305
5.168654365,0.929549813,0.908939004,0.949180305
5.169441944,0.929554939,0.908939004,0.949180305
5.170229523,0.929560065,0.908939004,0.949180305
5.171017102,0.929560065,0.908939004,0.949180305
5.171804680,0.929566145,0.908939004,0.949180305
5.172592259,0.929573953,0.908939004,0.949180305
5.173379838,0.929573953,0.908939004,0.949180305
5.174167417,0.929577291,0.908939004,0.949180305
5.174954995,0.929584086,0.908939004,0.949180305
5.175742574,0.929587543,0.908939004,0.949180305
5.176530153,0.929587543,0.908939004,0.949180305
5.177317732,0.929591894,0.908939004,0.949180305
5.178105311,0.929595411,0.908939004,0.949180305
5.178892889,0.929595411,0.908939004,0.949180305
5.179680468,0.929599643,0.908939004,0.949180305
5.180468047,0.929608285,0.908939004,0.949180305
5.181255626,0.929608285,0.908939004,0.949180305
5.182043204,0.929617822,0.908939004,0.949180305
5.182830783,0.929625452,0.908939004,0.949486315
5.183618362,0.929638207,0.908939004,0.949486315
5.184405941,0.929638207,0.908939004,0.949486315
5.185193519,0.929641545,0.908939004,0.949486315
5.185981098,0.929646492,0.908939004,0.949486315
5.186768677,0.929646492,0.908939004,0.949486315
5.187556256,0.929657340,0.908939004,0.949486315
5.188343834,0.929666817,0.908939004,0.949494958
5.189131413,0.929666817,0.908939004,0.949494958
5.189918992,0.929675281,0.908939004,0.949494958
5.190706571,0.929677725,0.908939004,0.949494958
5.191494149,0.929683924,0.908939004,0.949494958
5.192281728,0.929683924,0.908939004,0.949494958
5.193069307,0.929686487,0.908939004,0.949494958
5.193856886,0.929692507,0.908939004,0.949494958
5.194644464,0.929692507,0.908939004,0.949494958
5.195432043,0.929695070,0.908939004,0.949494958
5.196219622,0.929698229,0.908939004,0.949494958
5.197007201,0.929698229,0.908939004,0.949494958
5.197794779,0.929707527,0.908939004,0.949494958
5.198582358,0.929711819,0.908939004,0.949494958
5.199369937,0.929717898,0.908939004,0.949494958
5.200157516,0.929717898,0.908939004,0.949494958
5.200945095,0.929727316,0.908939004,0.949494958
5.201732673,0.929733157,0.908939004,0.949494958
5.202520252,0.929733157,0.908939004,0.949494958
5.203307831,0.929743469,0.908939004,0.949494958
5.204095410,0.929746926,0.908939004,0.949494958
5.204882988,0.929746926,0.908939004,0.949494958
5.205670567,0.929754496,0.908939004,0.949494958
5.206458146,0.929757059,0.908939004,0.949494958
5.207245725,0.929767132,0.908939004,0.949494958
5.208033303,0.929767132,0.908939004,0.949494958
